Data Medicao;PRECIPITACAO TOTAL, DIARIO (mm);TEMPERATURA MAXIMA, DIARIA (C);TEMPERATURA MEDIA, DIARIA (C);TEMPERATURA MINIMA, DIARIA (C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (%);
2013-07-10;0;26,2;19,341667;14,8;76,375;54;
2013-07-11;0;25,9;18,9125;14,5;81,833333;55;
2013-07-12;0;25,3;19,125;14,9;82,875;60;
2013-07-13;9,2;20,9;17,679167;15,6;89,791667;75;
2013-07-14;0;20,5;17,583333;15,7;85,708333;74;
2013-07-15;24;16,3;12,045833;9,1;76,458333;46;
2013-07-16;0;17,8;10,9875;6,8;77,958333;48;
2013-07-17;0;23,8;14,925;8,6;71;40;
2013-07-18;2,4;18,3;14,766667;12,5;84,791667;59;
2013-07-19;23,4;12,3;9,325;7;73,875;65;
2013-07-20;0;15,3;10,783333;8;83,375;69;
2013-07-21;4;13,4;10,133333;8,5;77,625;61;
2013-07-22;0;11,2;7,7;5,2;64,916667;45;
2013-07-23;0;9,4;6,583333;4,4;70,083333;59;
2013-07-24;0;12,1;7,054167;3,2;74,75;45;
2013-07-25;0;15,5;7,358333;1,4;77,166667;46;
2013-07-26;0;19,4;11,525;4,7;77,75;47;
2013-07-27;,2;20,8;13,275;6,6;71,958333;38;
2013-07-28;0;21,9;13,4875;8,3;76,875;43;
2013-07-29;0;21,6;13,720833;7,5;80,541667;52;
2013-07-30;0;18,6;12,925;10,3;87,125;70;
2013-07-31;,2;27,1;16,079167;9,6;76,25;38;
2013-08-01;0;29,9;19,720833;11,7;71,25;40;
2013-08-02;0;21,8;17,154167;14,2;87,375;70;
2013-08-03;1;17,7;14,3375;12,5;82,125;65;
2013-08-04;15,2;17,5;12,9375;10,8;83,041667;58;
2013-08-05;,2;20,7;12,920833;6,6;77,25;38;
2013-08-06;1,6;21,6;15,066667;10,4;72,125;36;
2013-08-07;4;22,1;15,158333;10,1;72,75;46;
2013-08-08;4,2;30,1;18,495833;11,2;77,458333;41;
2013-08-09;2,6;13,1;11,075;10,5;91,208333;83;
2013-08-10;23,2;11,7;10,554167;9,5;93,75;91;
2013-08-11;16,8;14;10,445833;8,8;81,041667;63;
2013-08-12;,2;18,7;10,966667;5,2;78,75;49;
2013-08-13;,8;14,2;11,266667;8;87,958333;69;
2013-08-14;3,6;10,4;8,920833;7,9;83,208333;76;
2013-08-15;,8;15,9;10,35;7,3;81,416667;59;
2013-08-16;,2;20,1;12,5375;6,3;75,666667;48;
2013-08-17;0;17,5;12,741667;8;75,291667;59;
2013-08-18;0;21,1;14,895833;9,7;74,333333;52;
2013-08-19;0;24,9;17,8625;13;72,208333;43;
2013-08-20;0;27,4;19,091667;11,5;67,25;33;
2013-08-21;0;26,2;20,104167;15,5;64,875;46;
2013-08-22;0;26,2;18,854167;17,3;76,333333;47;
2013-08-23;31,4;11,9;8,658333;8,9;84,333333;68;
2013-08-24;23,4;12,9;9,754167;5,6;94,25;87;
2013-08-25;72;12,9;11,591667;9,6;94,666667;93;
2013-08-26;30,4;9,9;8,529167;7,5;90,5;82;
2013-08-27;12,2;11;8,054167;6,2;89,75;75;
2013-08-28;4,8;17;11,883333;7,2;78;55;
2013-08-29;,2;22,8;13,45;6,8;74,375;36;
2013-08-30;0;28,6;17,516667;9,6;71,833333;37;
2013-08-31;0;27,6;19,1625;12;73,291667;43;
2013-09-01;0;21,2;19,091667;16,5;82,208333;71;
2013-09-02;,8;22,6;18,470833;14,7;82,875;69;
2013-09-03;,8;20,5;15,5125;14,7;80,958333;52;
2013-09-04;,2;17,4;11,783333;8,5;71,666667;48;
2013-09-05;0;23,9;16,116667;10,4;72,375;49;
2013-09-06;0;28,3;19,3625;12,8;73,583333;46;
2013-09-07;0;28,4;20,766667;14,9;69,458333;42;
2013-09-08;3,4;26,9;21,4375;16,7;71,333333;52;
2013-09-09;0;30,4;21,645833;15,3;71,833333;40;
2013-09-10;0;34,1;23,441667;15,6;69,5;37;
2013-09-11;0;34,6;25,2;18,3;58,791667;26;
2013-09-12;0;34,5;25,454167;18,2;57,041667;29;
2013-09-13;0;35,1;26,029167;20,2;55,958333;27;
2013-09-14;0;24,4;19,4625;17,1;85,041667;69;
2013-09-15;0;23,8;19,804167;17,5;86,75;70;
2013-09-16;24;19;16,591667;15,7;90,416667;79;
2013-09-17;8,4;17,1;14,425;13;72,625;52;
2013-09-18;0;17;12,116667;8,3;59,291667;34;
2013-09-19;0;20,4;12,466667;6,2;64,875;34;
2013-09-20;0;19,5;15,691667;12,3;87,25;71;
2013-09-21;31,8;17,3;15,9125;16,5;94,833333;91;
2013-09-22;7,6;17;14,745833;13,5;90,333333;82;
2013-09-23;15;16,4;13,791667;11,6;94;91;
2013-09-24;12,6;13,2;11,483333;9,5;93,333333;87;
2013-09-25;27,4;18,7;13,929167;9,1;76,458333;51;
2013-09-26;0;21;13,5625;7,8;77,291667;42;
2013-09-27;0;22,1;16,008333;11,8;69,5;47;
2013-09-28;4,8;18;15,379167;13,8;82,458333;66;
2013-09-29;,2;22,2;17,2625;14;81,75;64;
2013-09-30;0;20;17,2125;14,8;85,416667;73;
2013-10-01;,4;22,8;17,875;14,9;73,166667;46;
2013-10-02;0;25,2;17,266667;11,3;71;31;
2013-10-03;0;21,7;16,85;12,3;78,708333;60;
2013-10-04;0;21,6;17,354167;17;89,541667;71;
2013-10-05;11,6;20,6;15,558333;12,3;78,291667;53;
2013-10-06;0;21,5;15,916667;11,5;77,166667;50;
2013-10-07;0;23,2;16,466667;11,8;69,458333;34;
2013-10-08;0;25;17,333333;11,4;63,833333;31;
2013-10-09;0;28,2;20,1875;14,6;59,875;30;
2013-10-10;0;28,1;20,920833;15,4;67,375;37;
2013-10-11;0;29,3;21,058333;15,7;72,375;38;
2013-10-12;0;24,2;20,5;17,6;83;64;
2013-10-13;17;27,4;21,9875;19;80,208333;54;
2013-10-14;0;28,1;21,441667;17,2;78,375;51;
2013-10-15;0;25,8;20,533333;16,4;71,916667;41;
2013-10-16;0;24,2;19,316667;15,4;79,916667;64;
2013-10-17;,4;23,4;19,929167;17,9;77,916667;60;
2013-10-18;0;25,3;19,341667;14;73,208333;48;
2013-10-19;0;26,7;19,941667;14,7;76,416667;49;
2013-10-20;0;32,3;23,333333;15,6;64,5;26;
2013-10-21;15;25,1;20,279167;18,1;82,625;59;
2013-10-22;18,6;24,7;19,483333;15,9;70;48;
2013-10-23;3,2;25;20,1375;17,7;85,958333;70;
2013-10-24;40,4;21,1;19,3875;19;86,75;72;
2013-10-25;,2;23,2;18,229167;13,6;73,291667;53;
2013-10-26;,4;18,7;18,104167;17,2;88,166667;77;
2013-10-27;24,4;25,5;19,225;16,2;73,166667;45;
2013-10-28;0;22,3;16,245833;11,4;66,916667;40;
2013-10-29;0;24,7;17,591667;11,1;67,375;39;
2013-10-30;0;25,7;19,704167;14,6;73,25;53;
2013-10-31;0;27,1;20,875;16,5;72,125;53;
2013-11-01;0;27,4;22,045833;18,3;70,083333;47;
2013-11-02;0;28,7;23,358333;17,6;66,75;44;
2013-11-03;,8;25,4;22,858333;21,7;74,958333;63;
2013-11-04;1;24,1;18,016667;13,5;71,916667;44;
2013-11-05;0;24,2;18,629167;13,9;67,541667;43;
2013-11-06;0;25,4;19,4;14,3;63,458333;45;
2013-11-07;0;29,2;21,158333;15,1;58,416667;34;
2013-11-08;0;33;23,6625;16,9;63,583333;35;
2013-11-09;0;30,9;24,508333;19,9;70,666667;47;
2013-11-10;,2;28;23,1375;20,5;82,125;63;
2013-11-11;105,4;21;20,1125;19,8;95,208333;93;
2013-11-12;31,4;26,8;22,3125;19,1;72,875;50;
2013-11-13;0;26,7;21,770833;16,8;65,166667;32;
2013-11-14;0;29;21,658333;15,3;69,041667;39;
2013-11-15;0;33,5;23,929167;18,1;64,208333;33;
2013-11-16;23,4;24,1;19,604167;17,4;69,5;49;
2013-11-17;0;25,9;18,933333;12,2;67,583333;46;
2013-11-18;0;32,4;23,141667;16,9;64,583333;33;
2013-11-19;0;32,7;25,075;19;69,041667;45;
2013-11-20;4,8;31;24,979167;20,4;79,333333;56;
2013-11-21;12,4;25,4;22,370833;22,1;91,5;81;
2013-11-22;3,6;25,2;20,695833;17,1;72,208333;48;
2013-11-23;0;26,7;20,9;16,5;68,583333;47;
2013-11-24;0;29,5;22,479167;17,6;63,666667;44;
2013-11-25;0;31,7;24,620833;19;67,958333;47;
2013-11-26;0;33,7;25,991667;20,7;69,291667;43;
2013-11-27;0;32,9;26,004167;20,7;70,916667;46;
2013-11-28;1;26,9;23,3;21,8;68,5;51;
2013-11-29;0;27,8;21,483333;15,2;56,041667;19;
2013-11-30;0;27,8;21,9;17,4;62,75;35;
2013-12-01;0;29,6;23,379167;20,2;63,625;47;
2013-12-02;5,4;28,7;23,216667;20,2;80,791667;55;
2013-12-03;4,6;29,4;21,975;20,5;80,416667;55;
2013-12-04;30,8;31,8;23,05;15,6;63,583333;47;
2013-12-05;31;27,4;23,045833;20,7;78,166667;61;
2013-12-06;,2;24,5;19,654167;15,6;69,041667;51;
2013-12-07;0;29,2;21,608333;16,2;65,416667;39;
2013-12-08;0;33,4;24,529167;17,1;67,958333;26;
2013-12-09;0;30,4;25,470833;21,9;72,375;55;
2013-12-10;1,8;24,2;21,979167;21,5;83,333333;70;
2013-12-11;1,6;24,8;20,704167;18,2;68,083333;51;
2013-12-12;0;27,7;21,625;16,4;66,75;48;
2013-12-13;0;31,1;22,804167;17,4;67,375;43;
2013-12-14;,2;33,2;25,025;18,8;69,25;42;
2013-12-15;0;32;25,166667;19,3;71,166667;34;
2013-12-16;0;31,1;24,958333;22;72,75;47;
2013-12-17;0;30,5;24,358333;20,3;68,791667;44;
2013-12-18;0;33,2;24,958333;19,4;67,625;36;
2013-12-19;0;31,8;24,879167;19,6;70,791667;41;
2013-12-20;0;30,8;25,004167;21,1;73,75;51;
2013-12-21;0;30,1;24,620833;20,6;72,958333;51;
2013-12-22;0;29,5;24,054167;20;70,583333;47;
2013-12-23;0;27,9;23,5625;20;75;58;
2013-12-24;0;31,8;25,0375;20,5;75;48;
2013-12-25;0;34,9;26,391667;21;72,958333;37;
2013-12-26;0;38,8;29,220833;21,1;61,208333;21;
2013-12-27;0;38,9;29,945833;24,4;59,916667;30;
2013-12-28;0;34,5;28,625;25,3;67,791667;49;
2013-12-29;0;36,6;29,625;23,8;63,5;39;
2013-12-30;0;36,1;28,766667;24,4;67,083333;45;
2013-12-31;,2;31,8;27,420833;24,6;70,458333;55;
2014-01-01;3,6;34,1;27,408333;23,5;73,875;54;
2014-01-02;,2;34,4;27,904167;24,7;73,625;50;
2014-01-03;4,2;27,9;21,716667;22,1;88,416667;72;
2014-01-04;9,8;28,7;22,520833;17,4;62,208333;34;
2014-01-05;0;32,5;24,466667;17,6;62,75;28;
2014-01-06;0;34,5;25,9125;19,4;65,375;24;
2014-01-07;0;35,9;28,975;22,1;58,708333;36;
2014-01-08;0;30,4;26,791667;23,6;66,458333;52;
2014-01-09;0;34,5;26,045833;21,2;73,5;46;
2014-01-10;13;31,6;24,833333;21,5;79,458333;58;
2014-01-11;9,2;29,2;23,054167;19,9;85,166667;52;
2014-01-12;9,8;27,3;22,416667;19,7;86,25;65;
2014-01-13;,2;29,3;24,1875;21,5;81,875;60;
2014-01-14;1,6;31,9;25,041667;21,9;79,333333;48;
2014-01-15;9;28,5;23,65;21,2;84,208333;61;
2014-01-16;3,2;31,6;25,029167;19,1;71,458333;36;
2014-01-17;0;34,3;26,070833;19;68,708333;35;
2014-01-18;0;36,2;26,991667;19,9;66,291667;42;
2014-01-19;0;36,5;28,691667;22;59;28;
2014-01-20;0;37,5;30,2125;23,5;49,625;28;
2014-01-21;0;37,2;30,391667;22,4;41,708333;30;
2014-01-22;0;37;30,4875;25,4;61,916667;38;
2014-01-23;0;37,5;30,983333;24,9;60,833333;41;
2014-01-24;0;37,5;30,7;28,4;61,833333;40;
2014-01-25;6;28,4;21,691667;20,5;82,125;63;
2014-01-26;2,2;26,9;22,5875;19,6;82,125;69;
2014-01-27;1,6;35,5;27,65;22,3;71,791667;45;
2014-01-28;0;37,7;29,404167;24,5;67,833333;39;
2014-01-29;2,6;38,2;30,020833;25,1;64,666667;35;
2014-01-30;0;37,5;28,854167;24,2;69,375;39;
2014-01-31;,8;32,8;26,454167;23;71,583333;49;
2014-02-01;2,2;34,5;26,8875;23,3;69;41;
2014-02-02;6,6;37,7;29,354167;21,9;64,916667;39;
2014-02-03;0;38;30,529167;24,8;62,958333;39;
2014-02-04;,2;38;29,608333;25,2;60,291667;36;
2014-02-05;0;39,6;31,854167;24,9;59,083333;26;
2014-02-06;0;40,6;32,345833;26,9;56,958333;26;
2014-02-07;0;39,8;32,525;27;63,458333;33;
2014-02-08;0;35,1;29,275;28;67,375;42;
2014-02-09;6,6;38,4;29,158333;21,1;61,916667;37;
2014-02-10;0;36,4;28,591667;24,3;70,708333;49;
2014-02-11;22;37,2;28,579167;21,5;69,791667;29;
2014-02-12;,2;34,9;28,4125;25,6;75,333333;49;
2014-02-13;2,2;29,8;23,45;22,8;85,791667;62;
2014-02-14;43,2;25,7;21,104167;18,3;79,875;55;
2014-02-15;2,6;26,5;22,5125;19;63,333333;44;
2014-02-16;0;28;22,695833;18,3;68,541667;51;
2014-02-17;0;30,4;24,058333;19,7;71,5;49;
2014-02-18;0;30,4;24,820833;20,3;68,166667;49;
2014-02-19;0;32;25,583333;21,1;65,25;42;
2014-02-20;0;27,3;24,020833;21,5;73,875;55;
2014-02-21;,6;33;26,504167;21,8;73,541667;51;
2014-02-22;0;32,7;25,804167;22,6;74,583333;58;
2014-02-23;3,2;30,4;24,308333;21,8;83,25;58;
2014-02-24;3,8;32,3;26,104167;21,6;72,916667;56;
2014-02-25;0;29,1;24,95;22,2;81,291667;64;
2014-02-26;23;23,5;22,254167;21,5;93,916667;90;
2014-02-27;31,2;22,5;19,754167;17,7;91,583333;75;
2014-02-28;3,6;26,3;20,6;17,6;81,208333;55;
2014-03-01;,4;26,9;21,383333;17,5;75,708333;52;
2014-03-02;0;27,4;22,333333;17,4;73,416667;47;
2014-03-03;0;28,7;22,975;19,2;74,541667;57;
2014-03-04;15,4;29,6;23,929167;19,7;77,5;48;
2014-03-05;2,6;28,3;24,116667;20;78,375;61;
2014-03-06;,6;29,7;24,270833;20,4;74,833333;48;
2014-03-07;0;28,7;23,879167;20;73,166667;48;
2014-03-08;0;25,6;21,691667;19,6;81,25;65;
2014-03-09;25,2;29,3;22,741667;18,8;78,541667;55;
2014-03-10;0;28,4;23,720833;20,1;77,583333;58;
2014-03-11;15,4;27,8;23,066667;20,3;79;62;
2014-03-12;0;27,7;22,35;18,9;70,208333;52;
2014-03-13;0;28,6;23,645833;20;74,625;61;
2014-03-14;0;32;24,708333;19,2;72,75;43;
2014-03-15;1,4;27,3;24,9875;22,6;75,583333;64;
2014-03-16;0;31,3;25,3;21,1;76,208333;58;
2014-03-17;21,4;27,2;23,716667;20,6;83,75;68;
2014-03-18;17,4;24,9;22,354167;20,7;88,291667;72;
2014-03-19;8,6;23,7;21,1625;19,9;92,416667;87;
2014-03-20;2,8;26,5;22,308333;19,2;83,875;65;
2014-03-21;0;25,8;22,85;21,2;80,916667;59;
2014-03-22;2,8;21,8;18,2375;14,4;68,625;41;
2014-03-23;0;24,2;17,204167;11,6;67,708333;42;
2014-03-24;0;28,5;20,4875;13,7;71;42;
2014-03-25;0;29,3;22,541667;17,5;73,291667;46;
2014-03-26;0;28,8;22,775;19,1;76,791667;49;
2014-03-27;0;29,5;24,045833;20,9;75,375;56;
2014-03-28;0;31,8;25,054167;19,4;68,375;42;
2014-03-29;0;33,4;26,408333;21,7;69,583333;39;
2014-03-30;0;32,1;25,925;23;71,208333;48;
2014-03-31;15,8;26,2;23,320833;22;88,416667;75;
2014-04-01;12,2;27,5;23,041667;21,4;88,416667;70;
2014-04-02;3,2;28,6;23,7875;21,1;82,041667;58;
2014-04-03;0;28,5;23,666667;20,1;77,125;51;
2014-04-04;0;31,2;24,304167;19,3;73,833333;48;
2014-04-05;0;31,6;24,966667;18,2;64,5;39;
2014-04-06;0;32,4;25,391667;20,7;72,541667;48;
2014-04-07;0;30,2;24,725;22,1;81,208333;58;
2014-04-08;0;31,3;24,941667;22;79,833333;52;
2014-04-09;13;28,4;23,833333;21,2;80,125;54;
2014-04-10;0;27,9;21,741667;16,7;75,166667;50;
2014-04-11;0;26,5;22,55;21,1;86,291667;71;
2014-04-12;55,6;25,1;22,375;20,9;81,125;59;
2014-04-13;,2;21,9;16,845833;12,5;61,416667;46;
2014-04-14;0;22,2;16,579167;12,6;70,875;47;
2014-04-15;0;25,1;17,858333;13,4;75,208333;53;
2014-04-16;0;28;20,804167;14,3;73,625;44;
2014-04-17;0;29,5;23,295833;17,1;74,5;53;
2014-04-18;,2;27,9;23,4625;21,1;80,5;58;
2014-04-19;1,6;22,6;20,995833;19,8;89,208333;79;
2014-04-20;1;25,2;20,9125;18,6;78,25;58;
2014-04-21;0;27,7;20,429167;15,3;76;54;
2014-04-22;0;22,4;19,75;17,9;75,916667;58;
2014-04-23;0;22,8;17,9875;14,3;72,458333;57;
2014-04-24;0;21,7;17,754167;15,8;73,416667;54;
2014-04-25;0;21,3;15,795833;12,4;77,916667;49;
2014-04-26;0;22,3;15,604167;11;80,166667;56;
2014-04-27;0;24;18,158333;14,6;71,416667;47;
2014-04-28;0;25,6;19,479167;14,5;66,708333;43;
2014-04-29;0;26;20,154167;15,8;66,875;47;
2014-04-30;0;21,4;19,5625;18,6;77,416667;67;
2014-05-01;1,6;23,2;19,108333;18;82,166667;59;
2014-05-02;0;22,2;17,954167;15,8;74,291667;55;
2014-05-03;0;26,9;18,825;12,6;75,833333;46;
2014-05-04;21,2;20,5;18,891667;16,4;89,833333;74;
2014-05-05;6,8;25,7;19,866667;17,3;87,916667;66;
2014-05-06;0;25,5;21,216667;18,2;86,875;69;
2014-05-07;,8;24,1;20,6375;18,8;86,75;72;
2014-05-08;0;21,9;19,116667;18,2;88,5;78;
2014-05-09;8,4;22;17,5625;15;80,25;55;
2014-05-10;3,8;21,7;17,125;14,2;80,5;52;
2014-05-11;0;24,5;18,729167;14,9;65,583333;43;
2014-05-12;0;25,7;18,775;13,5;72,25;47;
2014-05-13;,6;23,6;19,804167;17,7;76,166667;62;
2014-05-14;,2;23,6;18,933333;14,7;83,125;64;
2014-05-15;0;25,8;18,75;15,7;87,708333;65;
2014-05-16;8,2;21,1;17,7375;16,3;85,416667;67;
2014-05-17;,2;21,4;16,354167;12,7;86,916667;71;
2014-05-18;0;19,2;16,3125;14,4;87,166667;70;
2014-05-19;0;21,1;15,004167;10;78,083333;59;
2014-05-20;0;20,9;15,333333;11,2;82,208333;61;
2014-05-21;0;18,3;16,5375;14,4;88,375;80;
2014-05-22;12;18,5;17,033333;15,6;93,291667;78;
2014-05-23;2,4;15,5;12,758333;11,9;77,25;65;
2014-05-24;0;14;10,995833;8,5;79,875;62;
2014-05-25;0;15,4;10,966667;7;84,083333;64;
2014-05-26;0;17,9;14,375;10,2;81,166667;66;
2014-05-27;0;18;12,475;8,9;83,5;55;
2014-05-28;0;18;11,975;8,3;82,041667;56;
2014-05-29;0;22;13,904167;7,7;80,583333;56;
2014-05-30;0;24,3;17,266667;10,9;69,083333;41;
2014-05-31;7;18,3;15,891667;14,1;89,625;69;
2014-06-01;16,2;19,8;15,933333;14,9;88,125;69;
2014-06-02;,8;17,9;13,216667;9,6;78,208333;56;
2014-06-03;,2;19,2;12,291304;7,5;78,304348;47;
2014-06-04;0;23,1;14,020833;7,1;71,625;30;
2014-06-05;22,4;17,2;14,829167;11,2;95,583333;63;
2014-06-06;11;17,7;15,775;14,2;94,666667;90;
2014-06-07;1,2;24,3;19,191667;15;86,541667;69;
2014-06-08;0;19,8;15,220833;15,4;85,833333;77;
2014-06-09;,2;16,4;11,1625;8,3;89,541667;70;
2014-06-10;,2;16,9;11,704167;7,2;91,208333;78;
2014-06-11;,2;23,9;16,3625;9,2;80,541667;57;
2014-06-12;0;29,4;21,995833;15,6;65,041667;42;
2014-06-13;0;22,4;19,270833;19,9;81,833333;64;
2014-06-14;70;16,2;14,758333;13;93,333333;86;
2014-06-15;1,6;20,3;16,6375;13,9;86,041667;74;
2014-06-16;0;20,5;17,341667;14,8;90,25;80;
2014-06-17;1;19,6;16,170833;14,2;84,125;64;
2014-06-18;,2;15,7;12,8125;11,5;70,583333;48;
2014-06-19;0;13,8;9,252174;5,6;74,043478;49;
2014-06-20;null;15,9;null;4,6;82,315789;58;
2014-06-21;,2;17,5;10,73913;5,6;84,565217;59;
2014-06-22;,2;22,8;14,0875;7,2;79,083333;48;
2014-06-23;2,2;19,5;16,366667;11,7;92,041667;78;
2014-06-24;2,2;23,4;18,0875;15,2;88,041667;69;
2014-06-25;24,6;22,5;18,433333;16,5;90,333333;73;
2014-06-26;1,8;17,8;16,904167;16;95,041667;93;
2014-06-27;1,8;19,3;17,625;16,2;94,125;87;
2014-06-28;21,2;17,9;17,170833;16,2;94,291667;89;
2014-06-29;32,8;20,6;16,983333;16,6;88,916667;63;
2014-06-30;26,2;14,7;13,9125;13,5;93,333333;89;
2014-07-01;4;15,7;13,854167;13,2;85,5;73;
2014-07-02;0;18,4;12,6;7,6;86,625;60;
2014-07-03;6,4;21,6;16,7;10,1;92;77;
2014-07-04;95,8;24,4;19,058333;15;93,791667;73;
2014-07-05;7,8;28;22,020833;16,6;80,916667;63;
2014-07-06;0;24,5;19,220833;19;81,291667;62;
2014-07-07;2,2;16,4;12,729167;9,4;72,875;53;
2014-07-08;0;18,4;11,408333;7,1;83,333333;52;
2014-07-09;,2;20;14,433333;9,6;83,458333;61;
2014-07-10;0;19,1;16,254167;12,8;83;66;
2014-07-11;0;21;16,341667;13,5;80,708333;61;
2014-07-12;0;22,6;16,508333;12,8;81,083333;56;
2014-07-13;0;24,5;18,583333;14,5;77;53;
2014-07-14;0;26,3;18,733333;13,6;75,708333;44;
2014-07-15;0;24,9;18,445833;13,2;77,208333;46;
2014-07-16;0;26,3;19,233333;14,3;77,791667;51;
2014-07-17;0;20,7;17,741667;16,2;88,583333;68;
2014-07-18;35,6;17,5;14,554167;11,6;86,791667;63;
2014-07-19;2;17,7;13,0625;9,8;78,083333;57;
2014-07-20;,2;20,4;13,216667;8,5;79;48;
2014-07-21;0;23,7;14,779167;7,5;72,833333;38;
2014-07-22;0;27,1;17,266667;9;69,083333;33;
2014-07-23;18;20,5;17,2125;14,1;91,875;58;
2014-07-24;63;17,3;13,791667;13,2;94,25;87;
2014-07-25;24,4;12,6;9,35;6,8;71,583333;46;
2014-07-26;0;14,7;9,486957;5,4;76;50;
2014-07-27;0;15,8;9,882609;5,3;83,26087;61;
2014-07-28;0;17,9;11,75;7;80;62;
2014-07-29;0;23,3;16,525;10,7;77,458333;52;
2014-07-30;0;19,3;16,120833;13,7;86,166667;74;
2014-07-31;1;24,3;18,5;14,7;82,875;59;
2014-08-01;0;25,2;18,025;15,5;88,666667;59;
2014-08-02;20;25,9;18,35;13,8;87,666667;61;
2014-08-03;,2;31,3;23,9125;15,8;66,583333;42;
2014-08-04;10;26,5;15,475;12,9;85,375;56;
2014-08-05;4,4;17,7;11,495833;6,2;70,791667;39;
2014-08-06;0;26,4;15,5875;6,9;62,208333;30;
2014-08-07;0;21,3;14,991667;13,1;81,291667;61;
2014-08-08;4,4;16,8;12,05;7,5;72,291667;36;
2014-08-09;0;19,9;12,65;6,7;75,125;49;
2014-08-10;2,8;22,4;16,4125;12,2;90,875;74;
2014-08-11;27,6;19,2;16,258333;14,7;88,708333;68;
2014-08-12;,8;15,1;13,758333;12,8;86,75;77;
2014-08-13;,2;14,6;10,770833;8;59,458333;31;
2014-08-14;null;16,6;null;3,6;63,944444;33;
2014-08-15;null;19,9;null;5;66,3;39;
2014-08-16;1;22;17;8,8;81,375;65;
2014-08-17;,2;20,5;17,008333;14,9;88,75;70;
2014-08-18;0;21,4;16,9;15,1;87,875;67;
2014-08-19;,2;25,5;17,316667;13,8;84,916667;50;
2014-08-20;0;19,8;15,491667;13,6;92,083333;77;
2014-08-21;,2;27,3;18,645833;13,6;79,125;46;
2014-08-22;0;29,8;19,2875;12,4;73,75;31;
2014-08-23;0;30,2;21,175;15,1;73,791667;49;
2014-08-24;0;34,3;25,758333;18,4;56,166667;27;
2014-08-25;,8;27,9;18,725;17,8;73,875;42;
2014-08-26;20;15,1;12,545833;11,1;65,458333;55;
2014-08-27;0;15,4;11,229167;7,5;63,291667;48;
2014-08-28;0;16,7;10,791667;6,8;75,166667;47;
2014-08-29;0;21,7;13,683333;8,4;74,666667;36;
2014-08-30;0;25,8;16,5875;9,2;76,25;44;
2014-08-31;39,6;24,7;18,870833;15,5;86,791667;68;
2014-09-01;0;22,2;17,8375;15;83,083333;59;
2014-09-02;0;17,3;15,141667;13,4;90,125;77;
2014-09-03;28,4;21,9;17,675;15,2;82,75;62;
2014-09-04;0;21,8;17,295833;14,5;75,916667;59;
2014-09-05;0;23,3;18,6625;16;71,5;51;
2014-09-06;0;23,8;17,441667;14,3;80,958333;54;
2014-09-07;14,4;19,4;17,095833;15,5;85,5;73;
2014-09-08;0;29,1;18,8875;12,3;79,833333;49;
2014-09-09;0;33,9;24,191667;15,6;68,5;35;
2014-09-10;,2;26,4;18,645833;15,9;79,583333;46;
2014-09-11;38,2;15,7;13,575;12,1;89,375;72;
2014-09-12;21,6;19,3;15,245833;12;89,75;78;
2014-09-13;7;29,2;20,866667;14,4;82,875;56;
2014-09-14;0;32,2;23,229167;17,7;72,875;35;
2014-09-15;17,2;23,1;19,254167;18,7;86,041667;57;
2014-09-16;1,2;20,9;16,5125;12,7;74,333333;44;
2014-09-17;0;21,8;16,1625;11,9;80,583333;56;
2014-09-18;0;21,8;18,279167;15,1;81,583333;65;
2014-09-19;0;25,7;20,695833;17,7;79,041667;56;
2014-09-20;,4;25,1;20,345833;17,9;79,916667;55;
2014-09-21;0;19,4;16,2625;13,8;76;62;
2014-09-22;,6;23,7;16,441667;10,6;76,333333;49;
2014-09-23;0;29,3;20,95;14,1;61,583333;37;
2014-09-24;1,2;22,7;19,704167;18;78,958333;62;
2014-09-25;0;27,6;19,729167;14;76,875;52;
2014-09-26;22,4;24,1;18,695833;17;81,958333;66;
2014-09-27;0;20;16,516667;13,6;73,958333;62;
2014-09-28;0;26,1;19,629167;14,8;79,041667;55;
2014-09-29;7,2;24,5;20,733333;19,1;89,125;77;
2014-09-30;,2;20,5;18,654167;17,5;93,708333;89;
2014-10-01;7,8;22,4;19,045833;16,8;80,916667;56;
2014-10-02;0;21,9;16,975;13,9;72,875;49;
2014-10-03;0;21,9;17,041667;13,8;65,958333;48;
2014-10-04;0;24,2;18,229167;15,1;66,083333;43;
2014-10-05;0;26,2;19,595833;14,8;62,416667;40;
2014-10-06;,2;23,5;19,4;16,5;68,833333;52;
2014-10-07;0;27;21,825;18,2;70,958333;52;
2014-10-08;0;30,8;23,379167;16,9;65,791667;42;
2014-10-09;0;29,9;23,679167;18,8;68,916667;44;
2014-10-10;0;30,1;22,783333;21,1;73,75;45;
2014-10-11;2,8;21,1;17,408333;15;83,625;71;
2014-10-12;10,8;26,3;20,854167;16,2;85,75;67;
2014-10-13;0;21,8;18,670833;17,4;87,708333;71;
2014-10-14;13,4;24,6;19,8875;17,7;86,375;65;
2014-10-15;0;28,3;21,525;16,7;79,833333;55;
2014-10-16;13,6;21,9;20,0375;18,8;90,083333;76;
2014-10-17;81,8;21,1;19,725;18,7;89,875;75;
2014-10-18;15,4;24,8;20,058333;17,4;88,666667;67;
2014-10-19;29,6;23,9;20,045833;18,6;89,583333;76;
